#,url,sentence,label
2731,https://www.bis.org/review/r240415f.htm,"our immediate focus at the bank of england following facebook's libra announcement in 2019 has rightly been on establishing regulatory regimes for stablecoins to be used safely for retail payments, and on considering whether a retail cbdc might be needed in future.",Process
2732,https://www.bis.org/review/r240828d.htm,"this included a paper that has been written jointly with the australian treasury, providing a stocktake and roadmap on domestic research priorities relating to the concept of central bank digital currency.",Process
2733,http://www.bis.org/review/r221017m.htm,"however, we recognise the benefits of discussing various issues at the international level, such as cross-currency payments made in retail central bank digital currency (cbdc) and the potential effects of giving foreign users access to domestic retail cbdc under specific conditions.",Process
2734,https://www.bis.org/review/r190321a.htm,"presumably, other policy complexities, and technical and operating risks, also explored by the bis, limit many central banks' interest in maintaining retail accounts for users of digital currency.",Risk-Benefit
2735,https://www.bis.org/review/r240813c.htm,"given the inherent links between such systems and the objectives and operations of deposit insurers, it is expected that the topic of cbdc will continue to grow in relevance for deposit insurers and the iadi, warranting the need to keep abreast of developments and policy deliberations as they emerge.",Process
2736,https://www.bis.org/review/r201013a.htm,"should the need arise, we want to be ready to introduce a digital euro: a form of central bank money that would complement cash, not replace it.",Feature
2737,http://www.bis.org/review/r210525a.htm,"third, some foreign countries have chosen to develop and, in some cases, deploy their own cbdc.",Process
2738,https://www.bis.org/review/r160303e.pdf,"barrdear, j and kumhof, m (2016), ""the macroeconomics of central bank-issued digital currency"", bank of england working paper, forthcoming.",Process
2739,https://www.bis.org/review/r201019g.htm,"""impending arrival: boar, c, holden, h and wadsworth, a (2020) a sequel to the survey on central bank digital currency"", bank for international settlements papers, no 107, january.",Process
2740,http://www.bis.org/review/r230522g.htm,"one event i remember quite well is the joint pbc-bundesbank conference entitled ""fintech and the global payments landscape - exploring new horizons"" back in september 2021. cbdc was a key topic discussed by governors and board members from the pbc and the bundesbank.",Process
2741,https://www.bis.org/review/r190711i.htm,"remarks by javier guzmaÌn calafell, deputy governor at the banco de meÌxico, on ""some considerations on central bank digital currencies"".",Process
2742,https://www.bis.org/review/r191218c.htm,"digital currencies, money, and payments i was asked to provide some brief thoughts about digital developments in the world of monetary policy and central banking.",Process
2743,https://www.bis.org/review/r200304f.htm,"some of these are very similar to those i have discussed earlier with regard to private stable coins such as the implications for the supply of credit to the economy if the role of banks changes, liquidity dynamics both in normal times and in stress, and the risk that a cbdc is too successful and becomes dominant and a single point of failure in itself.",Risk-Benefit
2744,http://www.bis.org/review/r230606l.htm,central bank digital currencies - cbdcs as we commonly call them - entail much more than mere digital representations of a central bank currency.,Feature
2745,http://www.bis.org/review/r220629d.htm,"if you asked the average consumer on the street, the majority would probably not see an immediate need for something called the ""digital euro"".",Process
2746,http://www.bis.org/review/r220218b.htm,a cbdc would take many years to design and implement.,Process
2747,http://www.bis.org/review/r220810a.htm,"[4] the online variant of a digital euro, which would be held in a digital wallet on a smartphone, would fit this purpose.",Feature
2748,http://www.bis.org/review/r221031j.htm,"moreover, the adoption of a digital euro depends on how easily its users will be able to include this new form of central bank money in their payment habits.",Risk-Benefit
2749,https://www.bis.org/review/r180716c.htm,"issuing a central bank digital currency would also ensure public access to legal tender money regardless of the presence of cash.6 new zealand is in the rare situation among advanced economies where we use electronic forms of payments for the majority of transactions,7 but are simultaneously seeing cash demand grow at a faster rate than gdp.",Feature
2750,https://www.bis.org/review/r191204f.htm,"francÌ§ois villeroy de galhau: central bank digital currency and innovative payments speech by mr francÌ§ois villeroy de galhau, governor of the bank of france and chairman of the autoriteÌ de controÌ‚le prudentiel et de resolution (acpr), at the acpr, paris, 4 december 2019.",Process
2751,http://www.bis.org/review/r230606l.htm,"not later than yesterday, the steering committee on the cbdc met with banks' representatives along with those from the imf and our chosen partner for the sandbox.",Process
2752,https://www.bis.org/review/r240430a.htm,let me stress that the decision to issue a digital euro has not yet been taken .,Process
2753,https://www.bis.org/review/r240408c.htm,"digital euro holdings will not be remunerated, in line with the nonremuneration of cash.",Feature
2754,https://www.bis.org/review/r240619c.htm,both measures underline that the digital euro is not intended to be a store of value.,Feature
2755,http://www.bis.org/review/r230606l.htm,"as of december 2022, all g7 economies have embarked on the elaboration of a cbdc.",Process
2756,https://www.bis.org/review/r210215b.htm,"8 h. holden and a. wadsworth, c. boar, ""impending arrival-a sequel to the survey on central bank digital currency,"" bank for international settlements working paper no.",Process
2757,https://www.bis.org/review/r241014e.htm,"in the future, all stores would be required to accept the digital euro, meaning payment terminals would need to support its standard.",Feature
2758,http://www.bis.org/review/r220506a.htm,"when discussing different design options for a cbdc, the effects on the balance sheets of commercial banks as well as the central banks need our full attention.",Risk-Benefit
2759,https://www.bis.org/review/r231010d.htm,"7 see for instance p. cova, a. notarpietro, p. pagano and m. pisani (2022), 'monetary policy in the open economy with digital currencies', banca d'italia, temi di discussione (working papers), 1366 and a. moro, v. nispi landi (2022), 'the external financial spillovers of cbdcs', banca d'italia, temi di discussione (working papers), 1416.",Process
2760,https://www.bis.org/review/r201201b.htm,"see bindseil, u. and panetta, f. (2020), "" central bank digital currency remuneration in a world with low or negative nominal interest rates"", voxeu, october.",Process
2761,http://www.bis.org/review/r210811a.htm,"the adoption of cbdc has been justified for the following reasons:- (i) central banks, faced with dwindling usage of paper currency, seek to popularize a more acceptable electronic form of currency (like sweden); (ii) jurisdictions with significant physical cash usage seeking to make issuance more efficient (like denmark, germany, or japan or even the us); (iii) central banks seek to meet the public's need for digital currencies, manifested in the increasing use of private virtual currencies, and thereby avoid the more damaging consequences of such private currencies.",Process
2762,https://www.bis.org/review/r240619c.htm,"with a digital euro, we would have a payment solution in the form of public money for retail payments across the entire euro area - and we would have that under european governance.",Feature
2763,http://www.bis.org/review/r210525a.htm,"for release on delivery 9:00 a.m. edt may 24, 2021 private money and central bank money as payments go digital: an update on cbdcs remarks by lael brainard member board of governors of the federal reserve system at the consensus by coindesk 2021 conference washington, d.c. (via webcast) may 24, 2021 technology is driving dramatic change in the u.s. payments system, which is a vital infrastructure that touches everyone.1 the pandemic accelerated the migration to contactless transactions and highlighted the importance of access to safe, timely, and low-cost payments for all.",Process
2764,http://www.bis.org/review/r211202d.htm,"second, to preserve financial stability, limits on the balances held in digital euro accounts may be set and their remuneration above a certain threshold penalised.",Feature
2765,http://www.bis.org/review/r230208a.htm,on the question of a 'wholesale cbdc' the first point to emphasise is that for the bank this is not a question of either one or the other of 'retail or wholesale'.,Process
2766,http://www.bis.org/review/r210713c.htm,"we have successfully carried out since 2020 seven experimentations on wholesale cbdc - and we will carry out two more by the end of this year, with private and public actors alike, covering a wide range of use cases (dvp and pvp), including cross-border transactions.",Process
2767,https://www.bis.org/review/r180516d.htm,"wholesale digital settlement tokens it is important for the fed and other central banks to continue to research these issues as technology evolves, exploring the technical and economic possibilities and limitations of central- bank-issued digital currencies.",Process
2768,https://www.bis.org/review/r191202f.htm,"however, depending on its design, a central bank digital currency could pose risks.",Risk-Benefit
2769,http://www.bis.org/review/r210806a.htm,"for example, the infrastructure for an account-based cbdc could be designed so that the federal reserve would interact directly with the general public, or it could be designed so that banks or other service providers would maintain all customer relationships with the general public.",Feature
2770,http://www.bis.org/review/r230623a.htm,"the digital currency for a changing world let me now turn to my second topic: the technological evolutions underway in the fields of finance and payments, which has led us, the eurosystem, to have launched an investigation phase on a retail central bank digital currency (cbdc) under the sponsorship of president christine lagarde and my friend and colleague fabio panetta.",Process
2771,https://www.bis.org/review/r180323a.htm,shouldn't a cbdc be a solution in search of a problem or an effort of central bankers to be down with the kids.,Process
2772,http://www.bis.org/review/r210705c.htm,some commentators argue that the united states must develop a cbdc to compete with u.s. dollar stablecoins.,Risk-Benefit
2773,http://www.bis.org/review/r221028b.htm,"as for korea, however, financial inclusion is not a key factor for considering potentially issuing a cbdc, as bank account penetration is almost 100% and various digital payment services are already well-developed.",Process
2774,https://www.bis.org/review/r181115a.htm,"we will hear from one of them tomorrow morning when gerardo licandro, from the central bank of uruguay, explains their pilot experiment of a cbdc for the general public.",Process
2775,http://www.bis.org/review/r221229a.htm,"and in connection with payments, we are compiling the views of various agents and government agencies on the issuance of digital currencies by central banks, a work that will be released early in 2023. this year also saw the beginning of our financial policy meetings.",Process
2776,https://www.bis.org/review/r181030c.htm,"in other words, the issuance of central bank digital currencies could make the existing two-tiered system into a single tiered system if they replace bank deposits.",Risk-Benefit
2777,https://www.bis.org/review/r201230b.htm,what are the differences between a digital ruble and the currently existing cash and non-cash money forms?,Process
2778,https://www.bis.org/review/r240426m.htm,"nevertheless, banks have their share of concerns when it comes to the digital euro.",Risk-Benefit
2779,http://www.bis.org/review/r220602c.htm,"1. retail cbdcs could be a big deal for central bank balance sheets let's start with retail cbdc - a central bank liability, in digital form, held directly by individuals, and used to make day to day payments.",Feature
2780,http://www.bis.org/review/r220810a.htm,a digital euro that can be transferred online would be suited to all the aforementioned payment situations.,Feature
2781,https://www.bis.org/review/r180727f.htm,"the report highlighted the potential benefits in wholesale cbdc for more efficient and secure wholesale payment systems, although more exploration will be required to fully understand these benefits.",Risk-Benefit
2782,https://www.bis.org/review/r231227b.htm,"besides, the design of the digital euro is for providing a means of payment only - not a means of speculative value play as is the case for the so-called crypto-assets- and banks could constitute an integral part of the digital euro payment solution, through for example their front-end services.",Feature
2783,http://www.bis.org/review/r220810a.htm,"the introduction of a digital euro would be particularly beneficial for consumers if it would allow digital payments to be processed easily, quickly and cost-effectively as well as better protect their privacy when making payments.",Risk-Benefit
2784,http://www.bis.org/review/r220713a.htm,"- 2022 paris europlace international finance forum paris, 12 july 2022 central bank digital currency (cbdc) and bank intermediation in the digital age speech by francÌ§ois villeroy de galhau, governor of the banque de france ladies and gentlemen, it is a great pleasure to be with you today, thanks to paris europlace.",Process
2785,https://www.bis.org/review/r240426j.htm,"it will be designed to leverage existing standards while also preserving ample flexibility for the market to innovate and develop additional solutions./25) the digital euro rulebook, along with a robust infrastructure provided by the eurosystem, would allow private providers to reach pan-european scale with their own payment solutions, achieving cost efficiencies and contributing to an integrated european payment market.",Feature
2786,http://www.bis.org/review/r210517c.htm,other public policy objectives there are other areas in which there may be risks in allowing publicly available state money to disappear and benefits from a cbdc.,Risk-Benefit
2787,http://www.bis.org/review/r210414h.htm,"the questions read as follows: what role do you see for banks, payment institutions and other commercial entities in providing a digital euro to end users?",Process
2788,https://www.bis.org/review/r181221c.htm,"34 another field of research work can be around central bank digital currencies, or to use the buzz word, cbdc.",Process
2789,http://www.bis.org/review/r230208a.htm,neither the government nor the bank would program a digital pound or restrict how it was spent.,Feature
2790,http://www.bis.org/review/r210622b.htm,earlier this month the bank published a discussion paper on digital money including the 4 possibility of central bank digital currencies (cbdc).,Process
2791,https://www.bis.org/review/r201201e.htm,"and second, how can cbdc achieve its goals without compromising other central bank objectives such as price stability and financial stability?",Process
2792,http://www.bis.org/review/r210705c.htm,"return to text 10 the federal reserve also needs to consider whether private-sector stablecoins could disintermediate deposits out of the banking system, but in general, the risk of disintermediation should be lower for stablecoins compared to a cbdc.",Risk-Benefit
2793,https://www.bis.org/review/r160303e.pdf,"as far as its economic effects are concerned, my guess is that much would depend on how exactly a central bank digital currency (cbdc) is designed - and in particular the extent to which it competes with the main form of money in the economy, commercial bank deposits.",Process
2794,http://www.bis.org/review/r220928e.htm,"first, a wholesale cbdc could significantly contribute to improving cross-border and cross-currency payments, a topic on which we have made progress over the past year.",Risk-Benefit
2795,https://www.bis.org/review/r201201e.htm,"on the other hand, if cbdc were too attractive, it could disrupt the existing financial system.",Risk-Benefit
2796,http://www.bis.org/review/r210806a.htm,"it seems to me, however, that private-sector innovations might reduce the markup charged by 14 banks more effectively than a cbdc would.",Risk-Benefit
2797,https://www.bis.org/review/r201201e.htm,but there is a second argument in favour of cbdc: preserving financial sovereignty.,Risk-Benefit
2798,https://www.bis.org/review/r200511a.htm,one option could be to remunerate cbdc at below-market rates in order to create incentives for non-banks to rely more on market-based alternatives rather than on central bank deposits.,Feature
2799,https://www.bis.org/review/r240709a.htm,i am aware that some people have their reservations about the digital euro project.,Process
2800,http://www.bis.org/review/r221122g.htm,"on the other hand, retail cbdcs can enable individuals and businesses to hold central bank money and use it for payments, complementary to cash, while enabling traditional intermediaries to offer innovative new products built on cbdcs.",Feature
2801,https://www.bis.org/review/r231121i.htm,"in any event, the purpose of the digital euro should be seen as to complement cash and not under any circumstances to replace it.",Feature
2802,https://www.bis.org/review/r201020g.htm,"but, we are also thinking of alternative solutions which could help to overcome existing pain points, reap the benefits of digitalisation and support new payment use cases without introducing cbdc - and without the possible undesirable implications related to it.",Process
2803,https://www.bis.org/review/r191018f.htm,"furthermore, they should continue to assess the pros and cons of issuing central bank digital currencies.",Process
2804,http://www.bis.org/review/r211128f.htm,"the introduction of an unremunerated retail cbdc with no holding limit could make it difficult for central banks to pursue a negative interest rate policy, as market participants would prefer to hold the cbdc instead of assets remunerated at negative rates.",Feature
2805,https://www.bis.org/review/r240426m.htm,both measures underline that the digital euro is not meant to be a store of value.,Feature
2806,https://www.bis.org/review/r201106i.htm,cbdc raises some fundamental questions as to the role of central bank money.,Process
2807,http://www.bis.org/review/r230929e.htm,"another paper, which markus co-authored with dirk niepelt, examines precisely how the introduction of central bank digital currencies, or cbdcs, might impact the real economy.",Process
2808,https://www.bis.org/review/r181030c.htm,some central banks are now seriously considering whether they should issue such digital currencies.,Process
2809,http://www.bis.org/review/r210511b.htm,this would limit the amount of a cbdc needed.,Process
2810,http://www.bis.org/review/r230623a.htm,"in response to some other worries, there will be no financial stability risks, due to possible significant outflows from commercial bank money to central bank money: a holding limit will apply to digital euro accounts, and it will ensure that the digital euro serves as a payment means, more than as a store of value.",Feature
2811,https://www.bis.org/review/r180607c.htm,"we need to think carefully, right now, about how to make the introduction of a cbdc fully compatible with the rights of individuals and about how to square the increasing availability of information on the private lives of each one of us in relation to our political views, state of health, or sexual orientation, with the protection of our personal freedom and with the rules that govern the functioning of a modern liberal democracy.",Risk-Benefit
2812,http://www.bis.org/review/r210811a.htm,cbdcs would also potentially enable a more real-time and cost-effective globalization of payment systems.,Risk-Benefit
2813,https://www.bis.org/review/r180308a.htm,"what problems of the current monetary system, and especially what challenges to monetary policy, should central bank digital currencies address?",Process
2814,http://www.bis.org/review/r221031j.htm,the issuance of a digital euro would therefore imply the assessment concerning its possible legal tenderness and it could be the occasion to harmonize accross the euro area the effects of this legal status.,Feature
2815,http://www.bis.org/review/r221031j.htm,the design of a cbdc requires taking many decisions.,Process
2816,https://www.bis.org/review/r190321a.htm,"project sand dollar highlights through project sand dollar, the central bank will develop and pilot a general purpose, digital version of the bahamian dollar-that is, with both wholesale and retail applications.",Process
2817,http://www.bis.org/review/r230419c.htm,"so, an important issue for us to consider would be whether a cbdc could provide the public with a more attractive alternative to cash in a world that may be shifting away from cash-based payments.",Risk-Benefit
2818,https://www.bis.org/review/r160426b.htm,citizens would have the choice to hold commercial bank deposits with banks or digital currency at the central bank.,Feature
2819,https://www.bis.org/review/r180308a.htm,"but central bank digital currency brings another potential response to the problem of the effective lower bound: an easily implementable ""helicopter money drop"", i.e., direct support of consumption.",Feature
2820,http://www.bis.org/review/r220218b.htm,"a cbdc should act as a catalyst for innovation and competition in a wider money and payment ecosystem that supports, rather than crowds out private innovation.",Risk-Benefit
2821,https://www.bis.org/review/r241014e.htm,this is a key motivation behind the digital euro project: bringing central bank money into the digital age would provide a digital equivalent to banknotes and strengthen our monetary sovereignty.,Risk-Benefit
2822,http://www.bis.org/review/r230216a.htm,but let me be clear: that does not mean that we will then issue a digital euro.,Process
2823,https://www.bis.org/review/r231121a.htm,[18] the consultation paper did not propose the introduction of the digital pound.,Process
2824,https://www.bis.org/review/r240408c.htm,"with these words, klaas knot concluded his opening remarks to the european house ambrosetti's panel on 'central bank digital currencies cbdcs: the future of money', on april .",Process
2825,https://www.bis.org/review/r200311d.htm,more than half of the people surveyed in 13 countries said they would prefer a digital currency issued by their central bank.,Process
2826,http://www.bis.org/review/r230418f.htm,the digital pound is envisaged as a general purpose retail digital currency for use by households and firms in everyday transactions.,Feature
2827,https://www.bis.org/review/r180716c.htm,"lastly, the central bank would not pay interest on balances of its digital currency.",Feature
2828,https://www.bis.org/review/r240625c.htm,"the recent bundesbank research that i just mentioned indicates that the optimal amount could be 8 in the range of 1,500 to 2,500 digital euro per person.",Feature
2829,http://www.bis.org/review/r221003i.htm,additional liquidity would be pulled from the linked commercial bank account and the transaction would be completed in digital euro at its full value.,Feature
2830,http://www.bis.org/review/r221122a.htm,both holding limits and remuneration-based tools are considered effective means to limit the use of a digital euro as a form of investment.,Feature
2831,https://www.bis.org/review/r231127i.htm,"features such as holding limits can be calibrated to avoid any undesirable consequences for monetary policy, financial stability and the allocation of credit to the real economy.27 in all likelihood, the process of digital euro adoption would unfold gradually, as is often the case for new payment methods, reducing the risks of cliff-edge effects on bank deposits.",Feature
2832,http://www.bis.org/review/r220928e.htm,"beyond purely technical considerations, a retail cbdc could play an anchor role in the digital world, similar to the role played by banknotes in the physical world,iv and hence preserve the accessibility and usability of central bank money.",Feature
2833,https://www.bis.org/review/r170731e.htm,central bank digital currencies central bank digital currencies (cbdc) represent an even more ambitious project that could be developed with a blockchain/dlt infrastructure.,Feature
2834,http://www.bis.org/review/r221031j.htm,thus the challenges of the economic of cbdc require a) the analysis the potential impact on the role of supervised financial intermediaries and on the transmission of monetary policy and financial stability and b) the ability to meet the end-user needs including privacy issues and the integration with existing retail payment schemes/systems; the introduction of a cbdc can influence the transmission of monetary policy and financial stability through several channels that are mainly related to the substitution of commercial bank deposits with a public digital currency.,Risk-Benefit
2835,https://www.bis.org/review/r190712h.htm,"3. improving the functions of private digital currency creditworthiness of private digital currency as i have mentioned earlier, in the digital age, it is important to prepare ourselves for crises with safe assets, and cbdc is an important possibility.",Risk-Benefit
2836,https://www.bis.org/review/r240426m.htm,but people who do not own a smartphone should also be able to make digital euro payments.,Feature
2837,http://www.bis.org/review/r220422d.htm,"another topic which would benefit from further research, given the range and subtlety of the issues at play, is the impact of cbdcs on ""r-star"" - the real interest rate that is neither expansionary nor contractionary when the economy is at full employment.",Process
2838,http://www.bis.org/review/r220602c.htm,"many of the raw ingredients of a cbdc are already familiar to central banks: individuals can already hold our liabilities, in the form of physical banknotes; and we already provide digital liabilities, albeit to only a few depositors (predominantly banks).",Process
2839,http://www.bis.org/review/r210525a.htm,"as noted above, to help inform these efforts, the federal reserve plans to issue a discussion paper to solicit public comment on a range of questions related to payments, financial inclusion, data privacy, and information security, with regard to a cbdc in the u.s. context.17 the federal reserve remains committed to ensuring a safe, inclusive, efficient, and innovative payments system that works for all americans.",Process
2840,https://www.bis.org/review/r180607c.htm,"in addition to being superior to cash as a store of value, a cbdc would be an asset with unique characteristics, free of credit and liquidity risk.",Feature
2841,https://www.bis.org/review/r170315c.htm,it is not the intention to issue a digital euro coin.,Process
2842,https://www.bis.org/review/r231010h.htm,"based on a legislative framework that is for you as co-legislator to define, a digital euro, if issued, would ensure our currency is fit for the digital age.",Risk-Benefit
2843,https://www.bis.org/review/r170720b.htm,one can argue that central banks issue digital currencies even now - expanding their balance sheets by creating electronic money.,Process
2844,https://www.bis.org/review/r241106g.htm,"as such, the banque de france was one of the first central banks to launch an ambitious experimental programme on wholesale cbdc.",Process
2845,https://www.bis.org/review/r200511a.htm,"in practice, legal tender status implies that a cbdc would have to be usable at any location and under any condition, possibly even offline.",Feature
2846,https://www.bis.org/review/r201119f.htm,stepped up our work on a central bank digital currency given that covid-19 has we're accelerated the use of digital payments.,Process
2847,https://www.bis.org/review/r240415f.htm,"[25] in addition to our exploratory work on retail cbdc and our proposed regime for regulated stablecoins, we want to encourage more thinking and, crucially, action by banks in payments innovation.",Process
2848,http://www.bis.org/review/r220616a.htm,"[ if not well designed, a digital euro could lead to the substitution of an excessive amount of these deposits.",Risk-Benefit
2849,https://www.bis.org/review/r181220k.htm,"central banks must, for example, take into account legal considerations when contemplating the issuance of general purpose or retail cbdcs.",Process
2850,http://www.bis.org/review/r210512f.htm,"how will denmark be affected if other central banks provide access to a retail cbdc, that is: cen- tral bank accounts for consumers and corporations?",Process
2851,https://www.bis.org/review/r201019e.htm,"a digital euro would be a complement to, not a substitute for, cash.",Feature
2852,https://www.bis.org/review/r241113a.htm,"in other words, what market failure or inefficiency demands this specific intervention?2 in more than three years, i have yet to hear a satisfactory answer as applied to cbdc.",Process
2853,http://www.bis.org/review/r220907b.htm,"ultimately, it is also a question of setting standards and potentially of establishing multilateral platforms that can also be used by other countries for their cbdc (central bank digital currency).",Process
2854,http://www.bis.org/review/r210525a.htm,"given the potential for cbdcs to gain prominence in cross-border payments and the reserve currency role of the dollar, it is vital for the united states to be at the table in the development of cross-border standards.",Process
2855,http://www.bis.org/review/r221017i.htm,the discussion around this question usually tends to focus on the potential technological advantages of a cbdc and doesn't grapple with the underlying reasons for the dominance of the dollar.,Process
2856,https://www.bis.org/review/r231018d.htm,"central bank digital currency first, i will touch on cbdc.",Process
2857,http://www.bis.org/review/r220629d.htm,"let me clarify: the digital euro would complement cash, not replace it.",Feature
2858,http://www.bis.org/review/r230522g.htm,a digital euro would then not only be an option but a necessity if universal access to central bank money is to be preserved as society moves into the digital era.,Risk-Benefit
2859,http://www.bis.org/review/r220624b.htm,that is why i would call for a ceiling of the individual cbdc holdings.,Feature
2860,https://www.bis.org/review/r191017d.htm,central bank digital currencies (cbdcs) raise a number of serious questions to which we don't yet have answers.,Process
2861,http://www.bis.org/review/r210705e.htm,"there are also fears that cbdc accounts will ""drain"" commercial deposits and dry up bank liquidity.",Risk-Benefit
2862,http://www.bis.org/review/r221031j.htm,"1. risks: the main risk for a central bank is that of doing nothing when thinking about the risks associated with the cbdc, i am inclined to think that the main risk for a central bank would be that of not to consider the possibility of issuing a cbdc.",Risk-Benefit
2863,https://www.bis.org/review/r201103a.htm,"suffice to say that the issues in question will continue to provide food for thought for the ecb, euro area ncbs and central banks throughout the world as they further explore the costs and benefits of cbdcs.",Process
2864,https://www.bis.org/review/r190215d.htm,"norges bank is therefore considering whether the central bank should also offer the public central bank digital currency.8 like cash, central bank digital currency will be a claim on the central bank.",Process
2865,https://www.bis.org/review/r231121i.htm,"while probably not as imminent as the foregoing scenarios, i should admit that announcements such as the libra project (subsequently diem) proposed by facebook (now meta) caused some unease within the central banking community, prompting more than one central bank, including the eurosystem, to step up their efforts in the area of digital currencies.",Process
2866,https://www.bis.org/review/r240918c.htm,"third, the view of the rba and treasury is that if a public policy case ever emerged in favour of issuing a retail cbdc, the australian government would be the ultimate decision authority and it would almost certainly require legislative change.",Process
2867,https://www.bis.org/review/r241014e.htm,bringing central bank money into a digitalised world through the digital euro would safeguard our monetary sovereignty in the digital age.,Risk-Benefit
2868,http://www.bis.org/review/r230606l.htm,this handbook stands as a beacon for central banks along their journey towards creating and rolling out their respective cbdc.,Process
2869,http://www.bis.org/review/r221031c.htm,"in july, together with the imf and the world bank, the bis released a joint report entitled cbdc for cross-border payments, shedding light on the role of cbdc in promoting faster, cheaper and more transparent cross-border payments.",Process
2870,https://www.bis.org/review/r160303e.pdf,"what i do want to do, however, is to point out that it is a relevant question - that the introduction of a cbdc probably involves more than a narrow, technical judgement about the efficiency of the payments system, very important though that is.",Process
2871,https://www.bis.org/review/r231127i.htm,"the cost of not issuing a digital euro speech by fabio panetta governor of banca d'italia cepr-ecb conference the macroeconomic implications of central bank digital currencies frankfurt am main, 23 november 2023 it is a pleasure to be with you today to discuss the implications of central bank digital currencies (cbdcs) from a macroeconomic and policy perspective.",Process
2872,https://www.bis.org/review/r210211e.htm,cbdc might not be the panacea for all challenges that payments are facing.,Risk-Benefit
2873,http://www.bis.org/review/r220223b.htm,"i strongly encourage community bankers and all of the other stakeholders who would be impacted by the creation of a cbdc to submit your comments and views to the fed by may 20, the end of the scheduled public comment period.",Process
2874,https://www.bis.org/review/r200807c.htm,the survey also shows that emerging market economies report stronger motivations and a higher likelihood that they will issue cbdcs.,Process
2875,http://www.bis.org/review/r221017i.htm,"christopher j waller: the us dollar and central bank digital currencies speech by mr christopher j waller, member of the board of governors of the federal reserve system, at the symposium ""digital currencies and national security tradeoffs"", presented by the harvard national security journal, cambridge, massachusetts, 14 october 2022.",Process
2876,http://www.bis.org/review/r210705e.htm,"therefore, the retail cbdc would be made available to citizens as an easy-to-use, secure and accessible payment instrument, that protects user privacy and can be used for all types of payment.",Feature
2877,https://www.bis.org/review/r240621a.htm,the pilot does not constitute a commitment on the part of the snb to introduce wholesale cbdc or digital snb bills on a permanent basis.,Process
2878,https://www.bis.org/review/r200306a.htm,"there are a lot of issues to be considered comprehensively regarding cbdc, including its implications on payment and settlement systems and the overall financial system.",Process
2879,http://www.bis.org/review/r220422d.htm,"the result would be a swap between cbdc and central bank reserves, and the level of excess reserves would decline.",Feature
2880,http://www.bis.org/review/r230504a.htm,"* * * in order to set the scene, let me: put cbdc and stablecoins discussions and developments into the broader perspective of the transformation underway of financial services and of the financial sector.",Process
2881,http://www.bis.org/review/r230724c.htm,yi gang will speak to us today on china's perspective on central bank digital currencies.,Process
2882,http://www.bis.org/review/r210622b.htm,"a cbdc would, if introduced - and that is 5 an important if being considered by a number of recently announced groups - be a new form of central bank digital money issued by the bank of england for use by households and businesses.",Feature
2883,http://www.bis.org/review/r230427b.htm,"risks first, and this is something central bankers are concerned with the most - the potential of the digital euro for disintermediation.",Risk-Benefit
2884,https://www.bis.org/review/r240306a.htm,the key features of cash would therefore serve as a gateway for considering the differences between cbdc and existing digital payment methods.,Process
2885,https://www.bis.org/review/r181030c.htm,"recently, there are proposals in academic and international forums that central banks should also utilize new technology and issue digital currencies which could be used as alternatives to banknotes.",Process
2886,https://www.bis.org/review/r240301d.htm,"although still in various stages of experimentation in different member countries, the central tendency seems to be a cbdc design under a two-tier hierarchical structure implemented by using public-key cryptography, with the central bank as the root certificate authority for generating digital signatures, and other financial institutions as intermediate certificate authorities.",Feature
2887,https://www.bis.org/review/r180607c.htm,"let me emphasize, though it is redundant for this audience, that cbdcs have nothing to do with crypto-assets such as bitcoin.",Process
2888,https://www.bis.org/review/r190711i.htm,ï‚· striking a right balance between the anonymity and traceability of transactions using cbdcs may prove elusive.,Risk-Benefit
2889,https://www.bis.org/review/r191017b.htm,"if it is designed to be financially transparent and provide safeguards against illicit activity, a central bank digital currency for consumer use could conceivably require the central bank to keep a running record of all payment data using the digital currency-a stark difference from cash, for instance.",Risk-Benefit
2890,http://www.bis.org/review/r220602c.htm,"but if digital currencies took off at scale, careful thought would be needed as to how best to structure such asset holdings to manage balance sheet risks, and minimise any unintentional interference with other policy uses of the balance sheet.14 conclusion cbdcs, if adopted, would be the first new type of central bank liability for centuries.",Risk-Benefit
2891,http://www.bis.org/review/r220422d.htm,"first, the risks that cbdcs pose to bank intermediation depend crucially on the choices that central banks make.",Risk-Benefit
2892,https://www.bis.org/review/r231121i.htm,"in any event, i wish to stress that the decision to proceed to the preparation phase does not mean we have decided to issue the digital euro.",Process
2893,https://www.bis.org/review/r200803c.htm,"in this regard, central bank digital currency (i.e., digital currency issued by the central bank) is so-called one important matter for consideration.",Process
2894,https://www.bis.org/review/r231121a.htm,and this brings me to the other two areas of action that were accelerated by the announcement of the libra project four years ago - the exploration of central bank digital currencies and the regulation of private sector firms that propose to use those technologies to create new forms of money like stablecoins and new payment systems for general use in the economy.,Process
2895,https://www.bis.org/review/r180308a.htm,"true, it is far from clear that anytime soon a full-fledged digital currency (be it blockchain based or not) will be created by a central bank (some of you may be following the debate in the riksbank in sweden), but the last three years have seen an explosion of research on this idea in many central banks.",Process
2896,http://www.bis.org/review/r230705c.htm,"i am looking forward to discussing with you a topic of immense significance that may be shaping the future of our financial systems - central bank digital currencies, or in short: cbdcs.",Process
2897,https://www.bis.org/review/r201130c.htm,"according to the report, a retail cbdc could be based on deposit accounts with the central bank (slide 8).",Feature
